"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"1",21,1,14,1,0,"0",2630,152,94,"0"
"1",27,1,29,0,1,"1",2630,156,162,"0"
"0",64,1,28,0,2,"1",64378,25,146,"1"
"1",58,1,41,0,1,"1",38094,120,12,"0"
"0",32,1,28,0,0,"1",45134,124,281,"0"
"0",24,1,13,0,0,"1",35146,152,39,"0"
"0",79,1,28,0,1,"1",40479,13,171,"0"
"1",43,1,33,0,1,"1",32044,26,22,"0"
"0",23,1,46,1,0,"0",26622,152,108,"0"
"0",66,1,28,1,1,"1",44212,124,265,"0"
"1",43,1,43,0,1,"1",27518,124,171,"1"
"1",24,1,29,1,0,"0",33624,152,177,"0"
"1",23,1,36,0,0,"1",34053,151,17,"0"
"1",36,1,28,1,1,"1",2630,156,195,"0"
"0",44,1,28,0,1,"1",70905,26,64,"1"
"1",50,1,11,0,1,"1",30718,120,111,"0"
"1",29,1,28,1,0,"0",29254,152,223,"0"
"1",53,1,8,0,1,"1",33474,124,297,"0"
"0",20,1,46,1,0,"1",2630,160,37,"0"
"1",66,1,28,0,1,"1",41196,124,91,"1"
"1",46,1,14,0,1,"1",24850,26,260,"0"
"1",52,1,28,0,1,"1",25542,26,130,"0"
"1",64,1,28,0,1,"0",2630,157,189,"0"
"1",69,1,28,0,2,"1",40577,26,71,"0"
"1",42,1,28,0,1,"0",51217,26,284,"0"
"1",30,1,28,0,0,"1",27316,152,192,"0"
"1",62,1,14,0,1,"1",27438,26,139,"0"
"1",44,1,10,0,1,"1",26601,160,188,"0"
"0",50,1,28,0,2,"1",20082,26,15,"1"
"1",23,1,6,1,0,"0",18950,152,173,"0"
"1",40,1,8,1,1,"0",2630,156,267,"0"
"1",30,1,28,0,0,"1",45969,13,88,"1"
"0",63,1,39,1,1,"0",2630,26,247,"0"
"0",43,1,28,0,1,"1",40088,124,140,"0"
"0",24,1,30,1,0,"0",28510,152,44,"0"
"1",69,1,28,0,2,"1",2630,26,79,"1"
"1",48,1,4,0,2,"1",22944,131,59,"0"
"1",43,1,28,0,1,"1",61042,3,265,"1"
"0",22,1,15,1,0,"0",40877,152,195,"0"
"1",24,1,29,1,0,"1",36615,26,219,"0"
"1",21,1,3,1,0,"0",22414,160,137,"0"
"1",21,1,32,0,0,"1",25442,152,205,"0"
"1",21,1,31,0,0,"1",2630,152,164,"0"
"0",70,1,39,0,1,"1",44317,26,266,"0"
"1",64,1,28,1,1,"1",44944,26,232,"0"
"1",42,1,8,1,1,"0",2630,124,66,"0"
"0",66,1,39,0,1,"1",51310,124,47,"0"
"0",25,1,8,0,0,"1",38133,152,287,"0"
"1",26,1,36,1,0,"0",18845,152,72,"0"
"1",32,1,28,1,0,"0",152331,152,252,"0"
"0",23,1,28,0,0,"1",58310,152,188,"0"
"0",24,1,35,1,0,"0",27290,152,127,"0"
"0",43,1,28,0,1,"1",26315,124,193,"0"
"1",22,1,15,0,0,"1",34611,152,108,"0"
"1",61,1,28,0,1,"0",40044,125,286,"0"
"1",46,1,28,0,1,"1",32208,13,237,"1"
"1",56,1,37,1,1,"0",30170,26,61,"0"
"0",33,1,3,0,1,"0",2630,157,229,"0"
"1",24,1,8,0,0,"1",101069,152,262,"0"
"1",31,1,28,1,0,"0",40070,152,278,"0"
"0",30,1,35,0,1,"1",34700,157,152,"1"
"0",20,1,35,1,0,"0",30492,160,294,"0"
"1",21,1,15,1,0,"0",40329,152,188,"0"
"0",69,1,30,0,1,"1",28248,124,167,"1"
"0",33,1,41,1,0,"0",26351,152,251,"0"
"0",24,1,28,1,0,"0",28816,152,12,"0"
"1",28,1,46,0,0,"0",32609,156,142,"0"
"0",42,1,28,0,1,"1",22469,124,191,"0"
"1",50,1,51,0,1,"1",36560,26,155,"0"
"0",25,1,41,1,0,"0",65520,152,187,"0"
"0",51,1,28,0,1,"1",31229,26,164,"0"
"1",25,1,1,0,0,"1",2630,124,274,"0"
"1",47,1,18,1,1,"0",43398,122,223,"0"
"0",29,1,28,0,0,"1",48678,152,298,"0"
"0",60,1,38,0,0,"0",2630,1,189,"0"
"1",60,1,28,0,1,"1",27721,26,64,"1"
"1",48,1,15,0,1,"1",25077,124,204,"1"
"1",40,1,46,1,1,"0",25380,124,201,"0"
"1",50,1,15,0,1,"1",39704,26,93,"0"
"1",28,1,36,1,0,"0",20167,152,220,"0"
"1",25,1,10,1,0,"0",33800,152,177,"0"
"0",72,1,20,0,1,"1",2630,124,198,"1"
"1",59,1,28,0,1,"1",33656,26,20,"1"
"0",54,1,8,0,2,"1",38992,26,155,"0"
"0",72,1,28,0,1,"1",72727,26,76,"0"
"0",41,1,31,0,1,"1",2630,155,262,"0"
"1",23,1,35,1,0,"0",28741,152,294,"0"
"1",23,1,8,1,0,"0",38675,152,258,"0"
"1",76,1,28,1,1,"1",33383,26,202,"0"
"0",68,1,28,0,1,"1",49717,122,187,"0"
"1",67,1,46,0,1,"1",26406,30,213,"0"
"1",49,1,50,0,1,"1",2630,8,170,"1"
"0",21,1,36,1,0,"1",2630,152,86,"0"
"1",33,1,28,0,0,"1",76737,26,139,"1"
"1",50,1,28,0,1,"1",47820,124,79,"1"
"1",34,1,50,1,1,"0",22876,152,218,"0"
"1",41,1,8,1,1,"0",30441,26,148,"0"
"1",42,1,41,0,1,"1",25112,12,149,"0"
"1",57,1,8,0,2,"1",2630,26,271,"1"
"1",25,1,5,1,0,"0",35411,152,276,"0"
"0",24,1,30,1,0,"0",47522,152,127,"0"
"1",39,1,11,0,1,"1",25907,124,180,"0"
"0",50,1,48,0,1,"1",2630,124,93,"0"
"0",20,1,46,1,0,"0",23497,160,165,"0"
"0",70,1,36,0,1,"1",43972,26,251,"0"
"1",31,1,30,1,0,"0",2630,152,140,"0"
"0",23,1,6,1,0,"0",20845,152,197,"0"
"1",20,1,4,0,0,"1",2630,160,56,"0"
"0",45,1,8,0,1,"1",2630,156,143,"0"
"0",26,1,37,1,0,"0",33358,152,296,"0"
"1",25,1,8,1,0,"0",49151,152,80,"0"
"1",26,1,28,0,0,"1",40189,152,196,"0"
"0",21,1,13,0,0,"1",34277,160,104,"0"
"1",48,1,46,1,1,"0",27863,124,248,"0"
"0",22,1,49,0,0,"1",31764,152,282,"0"
"1",21,1,39,0,0,"1",2630,154,85,"0"
"0",25,1,28,1,0,"0",22621,152,50,"0"
"0",31,1,37,0,0,"1",41160,26,163,"1"
"0",42,1,41,0,1,"1",27953,26,116,"1"
"1",24,1,41,0,0,"1",29253,152,287,"1"
"0",40,1,45,0,1,"1",2630,156,198,"1"
"0",23,1,46,1,0,"0",30657,152,245,"0"
"0",24,1,15,0,0,"1",28666,152,77,"0"
"0",78,1,28,0,1,"1",47745,26,50,"0"
"1",45,1,28,0,1,"1",30633,122,201,"0"
"0",25,1,39,1,0,"0",26317,160,33,"0"
"0",23,1,15,1,0,"0",36491,152,115,"0"
"0",32,1,28,0,0,"0",2630,156,22,"0"
"0",46,1,28,1,1,"0",45072,26,256,"0"
"1",22,1,8,0,0,"1",35457,152,64,"0"
"1",45,1,50,0,1,"1",45224,124,99,"0"
"0",64,1,18,0,1,"1",25709,124,255,"0"
"1",21,1,28,0,1,"1",2630,157,229,"0"
"0",48,1,35,0,1,"1",39083,124,282,"1"
"1",21,1,10,0,0,"1",27195,152,282,"0"
"0",23,1,24,1,0,"0",2630,152,155,"0"
"1",44,1,8,1,1,"1",57963,30,135,"0"
"1",66,1,28,0,1,"1",2630,26,106,"0"
"1",39,1,39,0,1,"1",20880,125,21,"0"
"0",27,1,28,1,0,"0",68670,152,191,"0"
"1",38,1,28,0,1,"1",28304,154,72,"0"
"1",51,1,36,0,1,"1",36109,124,46,"0"
"1",34,1,23,0,1,"1",2630,157,134,"0"
"1",22,1,15,0,0,"1",44062,152,171,"0"
"0",27,1,36,1,0,"0",37124,152,183,"0"
"0",22,1,5,0,0,"1",39788,152,18,"0"
"1",32,1,28,0,0,"1",31740,26,23,"0"
"0",43,1,35,0,1,"1",30024,26,118,"0"
"1",46,1,28,0,1,"1",27625,124,248,"0"
"1",67,1,3,1,1,"0",24291,124,55,"0"
"1",29,1,18,0,0,"1",40295,124,16,"0"
"0",24,1,28,0,0,"0",2630,152,270,"0"
"0",28,1,28,1,0,"0",42664,152,178,"0"
"0",20,1,47,0,0,"1",39153,160,133,"0"
"0",44,1,6,0,1,"1",35312,26,202,"1"
"0",42,1,28,0,1,"1",36205,26,79,"1"
"1",28,1,28,0,0,"0",2630,156,126,"1"
"0",23,1,25,1,0,"0",23037,152,118,"0"
"1",79,1,28,0,1,"1",34269,26,74,"0"
"0",27,1,15,0,0,"1",41943,152,225,"0"
"1",59,1,28,0,1,"1",40238,122,296,"0"
"0",21,1,35,1,0,"1",27441,152,84,"0"
"0",47,1,36,1,1,"0",16815,124,12,"0"
"1",69,1,45,0,1,"1",42303,26,286,"0"
"1",24,1,37,0,0,"0",23369,152,123,"0"
"0",43,1,46,1,1,"0",38927,11,268,"0"
"1",23,1,5,0,0,"1",25957,26,34,"1"
"1",25,1,13,1,0,"0",27167,152,159,"0"
"1",53,1,29,0,1,"1",2630,26,227,"1"
"1",65,1,15,0,1,"1",37988,124,14,"1"
"1",55,1,8,1,1,"0",48712,124,143,"0"
"1",41,1,28,0,1,"1",35416,26,290,"1"
"1",22,1,47,0,0,"1",29716,152,268,"0"
"0",24,1,35,1,0,"0",2630,152,128,"0"
"0",25,1,29,1,0,"0",45035,152,258,"0"
"0",49,1,7,1,1,"1",2630,26,273,"0"
"1",49,1,8,0,1,"1",26266,19,193,"0"
"0",21,1,30,1,0,"0",27075,152,165,"0"
"0",23,1,10,0,0,"1",21420,152,112,"1"
"0",41,1,3,0,1,"0",2630,26,170,"0"
"1",50,1,48,0,2,"1",2630,124,22,"0"
"1",64,1,28,0,2,"1",29675,26,131,"0"
"1",37,1,43,1,1,"0",2630,26,141,"0"
"1",68,1,28,0,1,"1",27861,26,136,"0"
"1",55,1,28,0,1,"1",2630,157,144,"0"
"1",25,1,21,1,0,"0",33835,152,220,"0"
"0",24,1,21,1,0,"0",29474,152,185,"0"
"1",44,1,45,0,1,"1",41760,26,106,"1"
"0",28,1,3,0,0,"1",2630,152,292,"1"
"1",73,1,28,1,1,"0",35018,26,22,"0"
"1",52,1,28,0,1,"1",37912,26,159,"0"
"1",20,1,17,0,0,"1",30618,160,151,"0"
"0",25,1,31,0,0,"1",2630,152,276,"0"
"1",31,1,41,0,0,"1",50529,26,18,"0"
"0",26,1,28,1,0,"0",42413,152,246,"0"
"1",64,1,8,0,0,"0",2630,1,219,"0"
"1",31,1,41,1,0,"0",31244,152,153,"0"
"0",40,1,9,0,1,"1",45402,26,57,"1"
"0",22,1,2,1,0,"1",30173,152,82,"0"
"0",39,1,28,0,1,"1",33987,124,154,"1"
"1",33,1,28,0,0,"1",41808,124,141,"0"
"1",23,1,6,1,0,"0",24960,152,13,"0"
"1",24,1,3,1,0,"0",25766,152,222,"0"
"1",50,1,28,0,1,"1",34577,26,39,"1"
"0",33,1,28,0,0,"1",42164,124,137,"1"
"1",35,1,15,0,1,"1",30174,26,213,"0"
"1",29,1,23,1,0,"0",2630,124,84,"0"
"1",67,1,8,1,1,"0",46785,7,246,"0"
"0",22,1,39,1,0,"0",30548,152,37,"0"
"0",24,1,23,1,0,"0",34982,152,191,"0"
"1",23,1,34,0,0,"1",2630,152,36,"0"
"0",24,1,28,0,1,"1",36202,158,267,"0"
"0",26,1,14,0,1,"1",39577,26,146,"1"
"1",52,1,39,0,1,"1",36684,124,105,"0"
"0",24,1,39,1,0,"0",25781,152,191,"0"
"0",25,1,6,1,0,"0",25642,152,262,"0"
"1",74,1,48,1,1,"0",2630,124,78,"0"
"0",22,1,41,0,0,"1",34510,152,264,"0"
"0",45,1,28,0,1,"1",2630,122,189,"1"
"1",54,1,50,0,1,"1",32453,30,68,"1"
"0",59,1,28,0,1,"1",35163,124,269,"0"
"0",22,1,10,1,0,"0",25107,152,241,"0"
"1",39,1,45,0,1,"1",24221,31,21,"0"
"1",25,1,28,0,0,"1",9816,152,261,"1"
"1",41,1,8,0,1,"1",40147,163,39,"0"
"1",26,1,36,0,0,"1",39164,152,37,"0"
"1",54,1,28,0,2,"1",53773,26,41,"1"
"1",23,1,28,0,1,"1",49210,124,36,"0"
"0",64,1,28,0,2,"1",46650,124,171,"0"
"0",70,1,28,0,1,"1",45629,26,128,"0"
"1",75,1,28,0,1,"1",57089,26,21,"0"
"1",24,1,28,0,0,"1",50990,26,207,"1"
"1",53,1,28,0,1,"1",24959,124,213,"0"
"0",49,1,48,0,1,"1",2630,15,193,"0"
"0",25,1,28,1,0,"0",23917,152,142,"0"
"1",35,1,28,1,1,"1",35124,56,17,"0"
"0",21,1,28,1,0,"0",51288,160,176,"0"
"1",52,1,41,1,1,"0",38764,124,20,"0"
"0",29,1,28,1,0,"0",72365,152,116,"0"
"0",25,1,28,1,0,"0",31217,152,151,"0"
"0",35,1,30,0,1,"1",2630,154,46,"1"
"1",67,1,50,0,1,"1",33485,124,146,"0"
"1",27,1,14,1,0,"0",37789,26,37,"0"
"0",25,1,4,1,0,"0",31736,152,124,"0"
"0",46,1,41,0,1,"1",40354,124,162,"0"
"1",22,1,50,1,0,"0",35318,152,32,"0"
"0",39,1,28,0,1,"1",32027,26,198,"0"
"1",42,1,41,0,1,"1",28651,26,91,"1"
"0",21,1,35,0,0,"1",17762,160,233,"0"
"0",22,1,34,1,0,"0",31413,152,150,"0"
"1",40,1,12,1,1,"0",2630,26,107,"0"
"1",27,1,12,0,1,"0",2630,156,175,"0"
"1",26,1,15,1,0,"0",36763,152,102,"0"
"1",49,1,47,1,1,"0",41908,124,223,"0"
"1",23,1,8,1,0,"0",38335,152,37,"0"
"0",21,1,15,0,0,"1",40580,160,109,"0"
"0",22,1,44,1,0,"0",2630,160,143,"0"
"0",25,1,2,0,0,"0",39464,152,46,"0"
"1",53,1,28,0,1,"1",71053,124,231,"1"
"0",27,1,36,0,0,"0",33735,152,201,"0"
"1",37,1,28,0,1,"0",2630,156,186,"0"
"0",68,1,28,0,1,"1",59517,60,63,"0"
"0",27,1,3,1,0,"0",25834,152,255,"0"
"1",51,1,28,0,1,"1",50137,124,89,"0"
"0",37,1,28,0,1,"0",2630,7,226,"0"
"1",77,1,28,0,2,"1",60419,26,96,"1"
"0",29,1,38,1,1,"0",2630,124,53,"0"
"1",63,1,48,0,1,"1",2630,26,290,"0"
"1",32,1,36,1,0,"0",39683,152,285,"0"
"1",30,1,2,0,0,"0",28037,152,218,"0"
"0",43,1,28,1,1,"0",52620,124,161,"0"
"1",69,1,50,0,2,"1",40501,65,73,"0"
"1",24,1,28,0,0,"1",60512,152,283,"0"
"1",41,1,50,1,1,"0",41868,18,272,"0"
"1",34,1,18,0,1,"1",27265,124,86,"0"
"1",61,1,28,0,1,"0",2630,157,223,"1"
"1",37,1,50,0,1,"1",2630,30,228,"0"
"0",27,1,37,0,0,"1",36721,151,25,"0"
"0",32,1,28,0,1,"1",44954,26,53,"0"
"1",23,1,28,0,0,"1",34297,152,72,"0"
"0",24,1,15,1,0,"0",35255,152,187,"0"
"1",54,1,28,0,1,"1",35219,124,290,"0"
"0",39,1,28,0,1,"0",2630,55,210,"0"
"1",35,1,21,1,1,"0",28826,152,253,"0"
"1",63,1,19,1,1,"1",26311,26,73,"0"
"0",30,1,18,1,0,"0",2630,152,62,"0"
"0",37,1,3,1,1,"0",2630,160,23,"0"
"0",75,1,38,0,1,"1",31908,124,207,"0"
"1",22,1,2,1,0,"0",35124,152,230,"0"
"1",44,1,33,1,1,"0",70711,26,71,"0"
"0",43,1,33,0,1,"1",33979,124,120,"1"
"0",36,1,28,0,1,"0",28281,124,220,"0"
"1",47,1,28,0,1,"1",32508,124,235,"0"
"1",54,1,28,0,1,"1",36139,124,240,"0"
"0",52,1,41,0,1,"0",35765,26,39,"0"
"1",56,1,31,0,2,"1",2630,26,77,"0"
"0",52,1,30,0,1,"1",37863,26,218,"0"
"1",69,1,28,1,1,"0",29621,26,144,"0"
"1",46,1,47,0,1,"1",20339,124,44,"0"
"1",61,1,28,0,1,"1",37464,124,108,"0"
"1",25,1,6,0,0,"1",2630,152,261,"1"
"0",24,1,34,1,0,"0",31401,152,35,"0"
"0",25,1,30,1,0,"0",31885,152,293,"0"
"0",25,1,18,1,0,"0",31225,152,261,"0"
"1",24,1,29,1,0,"0",35051,152,191,"0"
"0",23,1,4,1,0,"0",2630,152,61,"0"
"1",47,1,28,0,1,"1",46527,124,15,"0"
"0",32,1,8,1,0,"0",64463,152,223,"0"
"1",57,1,28,0,1,"1",25760,30,211,"0"
"1",44,1,28,0,1,"1",31025,124,76,"0"
"1",24,1,11,0,0,"1",34408,152,87,"0"
"1",48,1,46,0,1,"1",2630,26,168,"0"
"1",24,1,34,1,0,"1",31500,152,46,"0"
"0",34,1,3,1,1,"0",32400,26,50,"0"
"0",23,1,2,0,0,"1",17554,152,24,"0"
"0",22,1,28,1,0,"1",89687,152,133,"0"
"0",54,1,28,1,1,"0",41390,26,161,"0"
"0",21,1,50,0,0,"1",40393,152,271,"0"
"1",53,1,14,0,1,"1",53080,156,134,"1"
"0",20,1,8,1,0,"0",2630,160,243,"0"
"0",75,1,31,0,1,"1",2630,124,77,"0"
"0",38,1,50,0,1,"1",2630,157,159,"1"
"1",57,1,28,1,1,"0",47387,26,172,"0"
"1",71,1,24,0,1,"0",30348,26,255,"0"
"0",28,1,36,1,0,"1",44733,152,194,"0"
"0",50,1,50,1,1,"0",41295,152,128,"0"
"0",46,1,28,0,1,"1",62787,26,143,"1"
"1",48,1,30,1,1,"0",2630,26,238,"0"
"1",28,1,9,1,0,"0",2630,152,142,"0"
"0",46,1,21,1,1,"1",2630,156,67,"0"
"0",24,1,10,0,0,"1",18998,152,298,"0"
"0",32,1,39,0,0,"1",2630,156,233,"0"
"1",65,1,38,0,1,"0",39386,26,184,"0"
"0",29,1,50,1,0,"0",23342,152,229,"0"
"0",32,1,8,0,0,"1",35889,152,233,"0"
"1",42,1,3,1,1,"0",2630,156,229,"0"
"1",45,1,28,1,1,"1",39911,125,200,"0"
"1",43,1,46,0,1,"1",32622,26,205,"1"
"0",33,1,3,0,1,"1",24580,154,100,"1"
"1",24,1,27,0,0,"1",48757,152,215,"0"
"1",24,1,46,1,0,"0",42333,152,196,"0"
"0",49,1,3,0,1,"1",34295,26,194,"0"
"0",40,1,41,0,1,"1",41649,124,44,"1"
"1",42,1,39,0,1,"1",31930,124,266,"1"
"0",24,1,45,1,0,"1",22720,152,210,"0"
"0",30,1,28,1,0,"0",60350,152,168,"0"
"0",27,1,28,1,0,"0",39236,152,56,"0"
"0",80,1,28,0,1,"1",35981,26,18,"0"
"0",39,1,8,1,1,"0",24932,4,259,"0"
"0",47,1,28,0,1,"1",41227,26,246,"1"
"0",73,1,11,1,1,"0",36854,120,113,"0"
"0",47,1,28,0,2,"1",39120,124,108,"0"
"1",24,1,33,0,0,"0",34261,152,140,"0"
"1",35,1,2,0,1,"1",2630,152,240,"0"
"0",25,1,28,1,0,"0",36491,152,105,"0"
"0",26,1,28,0,1,"0",2630,158,149,"0"
"1",56,1,50,0,1,"1",29762,25,111,"0"
"1",25,1,47,0,0,"1",2630,152,21,"0"
"0",20,1,48,0,1,"1",2630,156,118,"1"
"0",22,1,28,1,0,"0",48250,152,240,"0"
"1",23,1,27,0,0,"0",2630,152,185,"0"
"0",51,1,28,0,1,"1",32769,37,43,"0"
"1",23,1,11,0,0,"1",41078,152,281,"0"
"1",73,1,11,0,1,"1",41444,26,94,"0"
"0",25,1,8,0,0,"0",34322,152,94,"0"
"0",37,1,28,0,1,"1",35867,124,14,"1"
"1",41,1,4,0,1,"1",28052,124,119,"0"
"0",24,1,49,1,0,"1",26340,152,202,"0"
"1",46,1,41,0,1,"1",23231,26,55,"1"
"0",27,1,28,0,0,"1",43802,156,226,"0"
"1",20,1,36,1,0,"1",2630,160,203,"0"
"1",44,1,28,0,1,"1",2630,26,148,"0"
"0",27,1,48,1,0,"0",2630,152,211,"0"
"1",50,1,18,0,1,"1",2630,156,224,"0"
"0",80,1,33,1,1,"0",34776,26,271,"0"
"0",24,1,46,1,0,"0",39331,152,113,"0"
"0",24,1,8,1,0,"0",34773,152,171,"0"
"1",22,1,28,0,0,"0",50447,160,50,"0"
"0",27,1,33,0,0,"0",27523,152,225,"0"
"0",51,1,41,0,1,"1",25842,26,223,"0"
"0",23,1,11,1,0,"0",27815,152,280,"0"
"1",21,1,47,0,0,"1",35706,152,103,"0"
"0",26,1,3,1,0,"0",32449,152,263,"0"
"0",22,1,39,0,0,"0",36531,152,55,"0"
"1",24,1,18,1,0,"0",34516,152,43,"0"
"1",42,1,46,0,1,"1",38951,124,297,"0"
"1",32,1,2,1,0,"0",42228,163,228,"0"
"1",24,1,50,1,0,"0",34753,152,215,"0"
"1",41,1,29,0,1,"1",38725,124,270,"1"
"1",59,1,28,0,1,"1",2630,156,198,"0"
"0",28,1,50,1,0,"0",27790,152,278,"0"
"1",57,1,28,0,1,"0",45994,26,231,"0"
"0",25,1,29,1,0,"0",25419,152,105,"0"
"0",37,1,28,0,1,"1",38275,26,139,"1"
"0",20,1,47,0,0,"1",27270,160,198,"0"
"1",47,1,14,0,1,"1",37560,152,209,"0"
"0",23,1,8,1,0,"0",40461,152,195,"0"
"1",56,1,28,0,1,"1",44425,25,231,"1"
"0",55,1,33,0,1,"1",43129,26,223,"1"
"0",67,1,28,1,1,"0",57184,26,263,"0"
"0",49,1,6,0,1,"1",43562,124,213,"0"
"0",25,1,47,1,0,"0",2630,160,191,"0"
"0",24,1,29,1,0,"0",31893,152,169,"0"
"0",49,1,28,0,1,"1",30926,26,51,"0"
"0",25,1,46,1,0,"0",25906,152,184,"0"
"1",61,1,41,0,2,"1",52483,26,96,"0"
"1",27,1,6,1,0,"0",28581,152,144,"0"
"1",50,1,46,0,1,"0",2630,26,17,"0"
"1",44,1,8,1,1,"1",2630,124,187,"0"
"1",41,1,18,0,1,"1",34396,26,207,"1"
"0",44,1,43,0,1,"1",26124,26,54,"1"
"0",42,1,35,0,1,"1",33039,124,71,"0"
"0",26,1,11,1,0,"0",29704,152,227,"0"
"0",26,1,17,1,0,"0",27564,152,95,"0"
"1",46,1,28,0,1,"1",37782,55,232,"0"
"1",30,1,15,0,0,"1",30961,152,36,"0"
"0",26,1,36,1,0,"0",28167,152,45,"0"
"0",23,1,28,0,0,"1",45622,26,181,"0"
"1",45,1,47,0,1,"1",23893,124,36,"0"
"1",66,1,8,0,2,"1",35685,30,63,"1"
"1",50,1,28,0,0,"1",56549,26,101,"1"
"1",70,1,37,0,1,"1",38433,124,169,"0"
"0",28,1,28,0,0,"1",37583,152,160,"0"
"1",40,1,28,0,2,"1",39148,26,59,"0"
"0",40,1,14,1,1,"0",17838,152,249,"0"
"0",68,1,50,1,1,"1",27865,64,57,"0"
"0",20,1,15,0,0,"1",32217,160,124,"0"
"1",70,1,28,1,1,"0",37699,122,15,"0"
"0",23,1,6,1,0,"0",34954,152,166,"0"
"0",22,1,41,1,0,"0",34541,152,118,"0"
"0",50,1,41,0,1,"0",40164,124,187,"0"
"0",22,1,30,0,0,"0",34032,152,223,"1"
"1",32,1,28,0,0,"1",19880,122,126,"0"
"1",51,1,8,1,1,"0",31197,124,235,"0"
"0",27,1,50,1,0,"0",32338,152,157,"0"
"0",24,1,41,1,0,"0",37273,152,295,"0"
"1",43,1,18,0,1,"1",58973,157,290,"0"
"0",25,1,10,1,0,"0",23874,152,53,"0"
"1",55,1,28,0,1,"1",2630,26,126,"0"
"0",36,1,46,0,1,"1",2630,160,102,"1"
"0",44,1,28,0,1,"1",37365,122,292,"0"
"1",25,1,26,1,0,"0",29538,152,290,"0"
"0",26,1,41,1,0,"0",40571,152,224,"0"
"1",35,1,3,0,1,"1",23959,154,276,"1"
"1",40,1,3,0,1,"0",25848,124,132,"0"
"0",23,1,30,1,0,"0",25311,152,89,"0"
"0",64,1,28,0,1,"1",29565,26,276,"0"
"0",27,1,14,1,0,"0",25492,152,288,"0"
"1",43,1,28,0,1,"1",31081,26,125,"0"
"0",20,1,50,0,0,"1",43653,160,86,"0"
"0",25,1,13,0,0,"1",20287,26,74,"0"
"1",39,1,29,1,1,"0",40011,124,121,"0"
"0",26,1,35,0,0,"1",22168,152,202,"0"
"1",40,1,28,0,1,"1",40557,122,280,"1"
"0",28,1,50,1,0,"0",39985,152,298,"0"
"1",22,1,15,1,0,"1",37008,152,173,"0"
"1",50,1,28,1,1,"0",43581,124,125,"0"
"1",32,1,37,1,0,"0",36691,152,153,"0"
"0",27,1,47,0,0,"1",28257,122,54,"0"
"0",33,1,28,0,1,"1",41718,154,53,"1"
"0",79,1,28,0,1,"1",39136,124,243,"0"
"1",22,1,44,1,0,"0",37918,152,230,"0"
"0",27,1,28,1,0,"0",35012,152,41,"0"
"1",24,1,30,1,0,"0",26092,152,28,"0"
"1",55,1,28,0,1,"1",48247,26,79,"0"
"0",40,1,28,0,1,"1",49322,124,209,"0"
"0",61,1,15,0,1,"1",26988,26,131,"0"
"0",23,1,8,1,0,"1",31035,160,279,"0"
"0",63,1,28,0,1,"1",35386,55,204,"0"
"0",63,1,28,1,1,"0",48570,26,161,"0"
"1",26,1,30,0,1,"1",27365,157,61,"1"
"0",26,1,30,1,0,"0",20592,152,50,"0"
"0",48,1,8,0,1,"1",34001,124,256,"0"
"1",34,1,35,0,1,"1",29089,10,212,"0"
"1",72,1,46,1,1,"1",36705,11,252,"0"
"1",51,1,28,0,1,"1",42176,26,274,"1"
"1",61,1,28,0,1,"1",2630,26,265,"0"
"1",37,1,8,0,1,"1",47118,26,86,"0"
"0",20,1,25,1,0,"0",26173,160,22,"0"
"0",48,1,40,1,1,"0",33704,124,124,"0"
"1",41,1,44,0,1,"1",29417,150,154,"0"
"1",23,1,41,1,0,"0",18834,152,261,"0"
"0",46,1,8,1,1,"0",30962,152,115,"0"
"0",32,1,28,0,0,"1",42777,26,73,"0"
"1",27,1,35,1,0,"0",2630,26,74,"0"
"0",43,1,28,1,1,"0",42554,124,198,"0"
"1",45,1,28,0,1,"1",45437,26,43,"1"
"0",21,1,46,0,0,"1",32259,152,163,"0"
"1",43,1,28,0,1,"1",47655,26,108,"0"
"0",44,1,46,0,2,"1",30007,124,184,"0"
"0",20,1,30,0,0,"1",25661,160,268,"0"
"1",51,1,28,0,1,"1",24498,26,71,"1"
"1",45,1,21,1,1,"0",30086,124,19,"0"
"1",23,1,28,0,0,"1",32940,26,197,"0"
"1",29,1,46,1,0,"1",2630,156,49,"0"
"0",23,1,3,1,0,"0",26275,152,161,"0"
"0",33,1,43,0,1,"1",20351,156,191,"0"
"1",55,1,50,0,1,"1",39251,26,177,"0"
"0",42,1,41,1,1,"0",2630,152,260,"0"
"0",54,1,15,1,1,"1",39418,26,259,"0"
"1",22,1,29,1,0,"0",52090,152,99,"0"
"1",30,1,15,0,0,"1",24589,152,240,"0"
"0",54,1,28,1,1,"0",32426,26,247,"0"
"1",65,1,8,0,1,"1",53884,124,93,"0"
"1",22,1,47,1,0,"0",39743,152,63,"0"
"1",46,1,28,1,1,"0",31249,25,258,"0"
"1",21,1,15,0,1,"0",2630,157,43,"0"
"0",21,1,40,0,0,"0",2630,160,20,"0"
"1",64,1,33,1,1,"0",28046,124,220,"0"
"0",44,1,29,0,1,"1",28932,26,61,"0"
"1",50,1,12,0,1,"1",37090,124,178,"1"
"0",24,1,8,1,0,"0",39518,152,227,"0"
"0",21,1,8,1,0,"0",31695,160,241,"0"
"0",56,1,28,0,1,"1",2630,157,236,"1"
"1",41,1,28,0,2,"1",47015,124,16,"0"
